shiftSinceLineset,motionSinceLineset,snap_motion_gap,init_rel_y_dis,end_rel_y_dis,overall_y_change,init_rel_x_dis,end_rel_x_dis,overall_x_change,motion_s_avg,frames_in_motion,swapped_side,y_dis_travel_pos,y_dis_travel_neg,swapped_y_dir,x_dis_travel_pos,x_dis_travel_neg,inMotionAtBallSnap,init_tackle_dis,end_tackle_dis
0,1,0,847,289,558,-201,-401,200,211.0344827586207,29,0,14,555,0,4,300,0,531,-16
0,1,46,521,-510,1031,-222,-96,-126,245.9268292682927,41,1,18,1026,0,74,57,0,205,177
0,1,0,664,-422,1086,-257,-211,-46,283.8695652173913,46,1,96,1186,0,48,128,1,339,123
0,1,0,920,-11,931,-274,-526,252,302.39285714285717,56,1,346,1271,1,26,285,0,608,-300
0,1,0,469,-452,921,-105,-46,-59,187.2982456140351,57,1,51,942,0,102,145,0,161,156
0,1,0,874,832,42,-155,25,-180,55.06666666666667,15,0,38,46,1,89,16,0,566,551
0,1,0,1071,-932,2003,-251,-140,-111,548.9459459459459,37,1,0,2002,0,69,30,1,781,637
0,1,0,20,14,6,-769,-717,-52,52.520833333333336,48,0,67,63,1,147,113,1,-285,-280
0,1,0,433,-439,872,-88,-6,-82,200.0,53,1,42,927,0,156,136,1,131,142
1,1,0,581,-511,1092,-185,-70,-115,231.07692307692307,52,1,43,1143,0,159,102,0,279,214
0,1,0,976,529,447,-201,-175,-26,344.85714285714283,14,0,2,467,0,2,99,1,703,242
0,1,4,531,-696,1227,-202,-114,-88,275.3777777777778,45,1,0,1230,0,69,69,0,235,377
0,1,3,798,-497,1295,-188,-121,-67,287.1111111111111,45,1,2,1290,0,52,76,0,500,151
0,1,0,109,264,-155,-308,-338,30,372.0,48,0,940,797,1,25,55,1,-149,-7
0,1,0,1049,483,566,-196,-193,-3,145.17948717948718,39,0,9,583,0,22,80,0,756,190
0,1,0,476,444,32,-129,-103,-26,44.13333333333333,15,0,25,46,1,36,20,1,186,155
0,1,0,702,-464,1166,-229,-210,-19,225.3846153846154,52,1,6,1172,0,74,60,0,420,132
0,1,9,720,-468,1188,-225,-136,-89,255.1086956521739,46,1,11,1180,0,91,76,0,458,122
0,1,0,432,480,-48,-99,-2,-97,58.666666666666664,18,0,73,32,1,65,35,0,121,164
0,1,0,249,-453,702,-249,-171,-78,281.48148148148147,27,1,38,728,0,29,21,0,-31,133
1,1,0,1241,647,594,-222,-196,-26,256.2173913043478,23,0,0,584,0,36,19,1,962,371
1,1,0,16,49,-33,-687,-745,58,81.46153846153847,13,0,64,42,1,29,93,1,-285,-255
0,1,11,467,-467,934,-248,-182,-66,327.8,30,1,4,940,0,90,30,0,153,142
1,1,23,1272,162,1110,-168,-377,209,249.17391304347825,46,0,21,1099,0,51,355,0,954,-127
1,1,36,944,1375,-431,-30,72,-102,167.2962962962963,27,0,483,10,0,14,20,0,626,1086
0,1,8,530,-656,1186,-228,-87,-141,324.5263157894737,38,1,0,1191,0,111,62,0,264,341
0,1,0,890,-447,1337,-195,-132,-63,378.1111111111111,36,1,22,1336,0,4,72,0,584,135
0,1,0,456,-464,920,-239,-59,-180,289.8181818181818,33,1,10,941,0,87,19,0,145,172
0,1,17,1991,1317,674,-217,-42,-175,207.0,33,0,6,679,0,49,54,0,1652,985
0,1,0,717,-417,1134,-177,-142,-35,278.6829268292683,41,1,23,1170,0,54,68,0,414,104
0,1,0,683,-282,965,-262,-200,-62,405.28,25,1,37,994,0,45,78,1,399,-54
0,1,0,959,27,932,-196,-254,58,429.27272727272725,22,0,11,947,0,7,75,1,694,-238
0,1,0,530,-402,932,-225,-82,-143,235.85365853658536,41,1,33,945,0,37,24,0,228,107
0,1,0,266,-219,485,-514,-589,75,344.0,16,1,2,524,0,2,153,1,0,-51
0,1,1,973,-220,1193,-136,-418,282,299.14,50,1,80,1303,0,2,356,0,707,-50
0,1,0,1029,815,214,-262,-429,167,153.8,20,0,2,209,0,27,206,1,741,529
0,1,6,175,252,-77,-321,-489,168,169.11428571428573,35,0,257,200,1,32,226,0,-154,-92
0,1,0,979,553,426,282,68,214,329.6029411764706,68,0,882,1325,1,148,101,0,634,191
0,1,2,287,564,-277,-16,153,-169,331.8666666666667,45,0,847,576,1,131,38,0,-29,241
0,1,0,488,-562,1050,-210,-100,-110,348.375,32,1,0,1070,0,106,64,1,218,268
0,1,42,279,465,-186,-239,-150,-89,180.0909090909091,11,0,185,11,0,60,2,0,-18,168
0,1,0,874,345,529,-217,-329,112,357.4375,16,0,11,552,0,17,138,1,576,46
0,1,91,498,15,483,-206,-479,273,237.23076923076923,52,0,338,843,1,8,300,0,199,-286
0,1,0,440,-378,818,-258,-303,45,268.3125,32,1,24,839,0,13,68,0,91,78
0,1,0,416,-535,951,-200,-163,-37,304.96875,32,1,17,979,0,75,55,0,125,203
0,1,16,271,641,-370,-502,-112,-390,166.86206896551724,29,0,370,2,0,306,6,0,-58,302
0,1,0,1132,587,545,-158,-210,52,382.3333333333333,15,0,6,558,0,10,136,1,783,238
0,1,8,495,-583,1078,-229,-96,-133,260.51162790697674,43,1,27,1107,0,110,57,0,146,315
0,1,0,1079,-106,1185,-180,-309,129,530.695652173913,23,1,11,1192,0,2,213,1,811,-213
0,1,18,1143,-324,1467,-176,-543,367,337.7111111111111,45,1,7,1478,0,4,373,0,808,27
0,1,46,769,629,140,-74,-69,-5,82.96296296296296,27,0,35,133,1,117,130,0,427,292
0,1,0,1354,-129,1483,-135,-283,148,342.0,44,1,22,1478,0,17,179,1,1012,-178
0,1,54,497,-498,995,-205,-201,-4,268.8421052631579,38,1,17,1037,0,62,82,0,208,183
0,1,13,424,-436,860,-238,-184,-54,223.16216216216216,37,1,2,852,0,54,25,0,100,132
0,1,0,435,334,101,-194,-184,-10,239.05,40,0,436,536,1,35,34,1,57,-44
0,1,0,1877,-142,2019,-130,-281,151,350.79661016949154,59,1,2,2033,0,22,197,1,1571,-194
0,1,26,863,-945,1808,-236,-121,-115,346.25,52,1,11,1807,0,103,93,0,563,650
0,1,0,335,-445,780,-176,-100,-76,256.7647058823529,34,1,7,799,0,171,102,0,3,149
1,1,33,1256,689,567,-81,-69,-12,153.51351351351352,37,0,12,572,0,37,42,0,947,382
0,1,0,1098,-377,1475,-161,-246,85,301.8360655737705,61,1,166,1643,0,131,224,1,774,70
0,1,18,856,-1110,1966,-176,-175,-1,331.22033898305085,59,1,2,1976,0,103,125,0,568,812
0,1,0,475,272,203,-210,-205,-5,259.44117647058823,34,0,347,554,1,57,61,1,108,-104
0,1,0,426,-458,884,-227,-145,-82,327.89285714285717,28,1,15,898,0,92,18,0,95,159
0,1,41,493,-481,974,-193,-107,-86,281.74285714285713,35,1,18,990,0,78,71,0,168,172
0,1,0,247,-163,410,-519,-594,75,359.9166666666667,12,1,5,414,0,2,78,1,-45,-126
0,1,0,776,288,488,-172,-301,129,316.81159420289856,69,0,842,1322,1,93,226,1,459,-30
0,1,63,51,379,-328,-280,-266,-14,197.89473684210526,19,0,368,20,0,15,15,0,-289,44
0,1,33,1292,1260,32,-33,-53,20,98.76315789473684,38,0,186,208,1,36,65,0,999,967
0,1,20,644,378,266,-279,-217,-62,143.78947368421052,19,0,0,262,0,63,5,0,359,93
0,1,0,269,-265,534,-485,-390,-95,169.41666666666666,36,1,56,562,0,96,127,0,-62,-22
0,1,1,519,-431,950,-171,-53,-118,216.44285714285715,70,1,318,1234,1,136,144,0,188,144
0,1,0,265,468,-203,-265,-183,-82,286.0,42,0,703,493,1,117,40,0,-53,149
0,1,0,268,-412,680,-178,-89,-89,152.4,55,1,46,739,0,232,157,1,-36,132
0,1,34,214,-186,400,-478,-417,-61,134.9375,32,1,6,413,0,96,47,0,-97,-126
1,1,25,1113,-1011,2124,-153,-159,6,360.3220338983051,59,1,2,2133,0,115,135,0,819,674
1,1,13,619,-536,1155,-168,-148,-20,297.2894736842105,38,1,13,1172,0,73,62,0,325,199
0,1,38,3184,-236,3420,-1408,-487,-921,323.9318181818182,88,1,17,3448,0,864,2,0,2898,-106
0,1,11,843,-952,1795,-221,-165,-56,365.85714285714283,49,1,5,1790,0,126,70,0,539,680
0,1,0,1068,-68,1136,-201,-297,96,479.25,24,1,2,1152,0,2,108,1,767,-248
1,1,47,6,-214,220,-761,-505,-256,80.2741935483871,62,1,28,221,0,334,89,0,-307,-89
0,1,45,1276,1235,41,-88,-112,24,107.84057971014492,69,0,334,353,1,166,209,0,958,919
0,1,23,475,-481,956,-163,-137,-26,265.94594594594594,37,1,11,974,0,95,84,0,177,200
0,1,0,597,358,239,-230,-227,-3,344.98387096774195,62,0,940,1189,1,54,59,1,276,34
0,1,18,477,-521,998,-161,-170,9,239.21428571428572,42,1,19,1029,0,73,87,0,200,206
0,1,0,228,-1474,1702,-258,-35,-223,435.6,40,1,4,1706,0,136,8,0,-65,1188
1,1,14,13,-165,178,-664,-424,-240,114.11111111111111,27,1,6,185,0,219,31,0,-268,-133
1,1,0,509,-471,980,-82,-93,11,169.4927536231884,69,1,70,1038,0,186,253,0,196,175
0,1,15,1056,-142,1198,-262,-340,78,250.42,50,1,7,1197,0,57,263,0,768,-191
0,1,51,1588,-198,1786,-186,-463,277,340.3888888888889,54,1,6,1796,0,76,423,0,1291,-117
0,1,0,1173,439,734,-196,-258,62,382.0,20,0,24,751,0,2,74,1,845,113
0,1,0,187,-251,438,-491,-543,52,259.63157894736844,19,1,42,489,0,9,114,1,-116,-48
0,1,0,207,-219,426,-463,-452,-11,187.5,24,1,3,418,0,52,91,1,-112,-88
0,1,6,222,-909,1131,-506,-210,-296,248.08695652173913,46,1,0,1099,0,277,3,0,-59,575
0,1,44,133,292,-159,-641,-497,-144,99.0,22,0,193,26,0,133,0,0,-194,-33
0,1,13,250,-262,512,-512,-499,-13,194.3846153846154,26,1,25,515,0,36,38,0,-80,-29
0,1,2,533,189,344,-166,-472,306,121.8,45,0,57,391,0,4,321,0,257,-89
0,1,0,593,344,249,-202,-252,50,358.3965517241379,58,0,888,1137,1,53,109,1,276,25
0,1,52,207,-169,376,-458,-425,-33,135.3548387096774,31,1,23,393,0,92,70,0,-84,-143
0,1,27,431,-552,983,-177,-180,3,281.14285714285717,35,1,4,998,0,64,70,0,162,230
0,1,0,275,-581,856,-224,-91,-133,251.17142857142858,35,1,18,877,0,95,39,0,-2,254
0,1,26,783,-1334,2117,-193,-125,-68,432.1224489795918,49,1,5,2124,0,129,76,0,484,1020
0,1,0,949,487,462,-143,-224,81,376.0769230769231,13,0,3,467,0,4,86,1,637,173
0,1,26,181,-518,699,-263,-114,-149,285.18518518518516,27,1,13,730,0,169,42,0,-126,248
0,1,5,1148,1104,44,-189,-150,-39,258.96491228070175,57,0,718,758,1,117,98,0,849,809
0,1,0,484,-569,1053,-190,-124,-66,246.8139534883721,43,1,4,1070,0,75,73,0,193,293
1,1,23,234,251,-17,-507,-503,-4,43.6,10,0,37,41,1,4,10,0,-68,-48
1,1,78,160,483,-323,-236,-146,-90,191.57894736842104,19,0,336,25,0,101,15,0,-142,184
0,1,62,658,617,41,-181,-193,12,65.74528301886792,212,0,632,611,1,337,417,0,387,344
0,1,0,864,-84,948,-219,-298,79,373.6923076923077,26,1,8,949,0,4,88,1,560,-244
0,1,6,690,-1147,1837,-261,-164,-97,363.4230769230769,52,1,2,1841,0,195,101,0,338,831
1,1,28,497,615,-118,-203,-162,-41,73.375,16,0,143,39,1,37,13,0,184,305
1,1,22,565,-484,1049,-179,-166,-13,302.8285714285714,35,1,19,1055,0,93,86,0,242,174
0,1,3,1430,660,770,-178,-169,-9,216.02777777777777,36,0,9,783,0,69,74,0,1101,329
0,1,10,738,373,365,-240,-278,38,96.6470588235294,34,0,0,360,0,15,53,0,432,67
0,1,0,520,117,403,-227,-261,34,255.5483870967742,31,0,196,597,1,13,49,1,150,-253
0,1,9,542,-456,998,-201,-286,85,263.27027027027026,37,1,2,1004,0,2,100,0,256,131
0,1,51,243,210,33,-605,-543,-62,88.45,80,0,166,210,1,313,278,0,-34,-63
1,1,19,833,811,22,-68,-73,5,121.89583333333333,48,0,284,299,1,58,84,0,538,511
0,1,21,260,225,35,-512,-461,-51,121.39655172413794,58,0,182,194,1,326,305,0,-35,-75
0,1,37,773,744,29,-150,-141,-9,98.20454545454545,44,0,203,217,1,84,85,0,464,435
1,1,19,1423,889,534,-96,-74,-22,201.07692307692307,26,0,4,543,0,39,24,0,1131,597
0,1,13,234,187,47,-585,-559,-26,121.47619047619048,63,0,129,186,1,371,354,0,-58,-105
0,1,39,465,-490,955,-203,-145,-58,266.52777777777777,36,1,15,957,0,110,66,0,159,151
0,1,0,1028,821,207,-191,-239,48,107.13636363636364,22,0,3,205,0,7,59,1,702,497
0,1,0,242,-86,328,-564,-616,52,237.73333333333332,15,1,3,332,0,39,96,1,-51,-242
0,1,0,343,-924,1267,-309,-334,25,364.30357142857144,56,1,341,1611,1,167,197,1,53,624
0,1,0,1288,307,981,-191,-227,36,192.7843137254902,51,0,10,996,0,55,103,1,967,-14
1,1,30,1848,490,1358,-163,-169,6,336.0243902439024,41,0,19,1375,0,44,66,0,1517,159
0,1,0,1332,848,484,-235,-182,-53,137.97142857142856,35,0,0,482,0,30,6,0,1015,532
0,1,9,255,1184,-929,-289,-177,-112,316.0,31,0,937,6,0,110,3,0,-68,863
0,1,30,12,6,6,-753,-630,-123,97.76363636363637,55,0,49,42,1,339,240,0,-296,-283
0,1,5,18,-186,204,-707,-486,-221,82.5204081632653,98,1,88,255,1,514,294,0,-289,-119
0,1,0,275,-604,879,-501,-676,175,402.95454545454544,22,1,7,873,0,11,196,1,-28,334
1,1,36,18,770,-752,-461,-99,-362,224.02631578947367,38,0,769,2,0,355,1,0,-302,455
0,1,0,6,-80,86,-764,-588,-176,133.02380952380952,42,0,227,301,1,161,4,1,-314,-250
1,1,32,472,-508,980,-136,-147,11,238.97674418604652,43,1,9,977,0,132,151,0,152,178
0,1,14,1,577,-576,-478,-212,-266,207.9655172413793,29,0,580,16,0,295,35,0,-330,152
0,1,22,92,2017,-1925,-510,-91,-419,350.82142857142856,56,0,1948,11,0,369,17,0,-260,1681
0,1,8,1178,-1589,2767,-203,-124,-79,388.8901098901099,91,1,408,3164,0,208,153,0,894,1262
1,1,5,439,932,-493,-117,-66,-51,99.58823529411765,51,0,542,33,0,110,89,0,155,646
0,1,0,206,-220,426,-555,-466,-89,111.88372093023256,43,1,26,475,0,78,16,0,-123,-66
0,1,0,1773,1502,271,-158,-128,-30,234.07692307692307,13,0,20,297,0,39,16,1,1435,1165
0,1,0,833,200,633,-256,-379,123,383.29411764705884,17,0,6,637,0,11,125,1,551,-85
0,1,0,692,-438,1130,-252,-199,-53,289.6,40,1,22,1156,0,117,66,0,247,143
0,1,0,590,48,542,-178,-507,329,260.7037037037037,27,0,49,586,0,14,343,1,145,-343
1,1,0,753,737,16,-163,81,-244,36.0,1,0,11,2,1,8,10,0,454,454
0,1,0,577,-531,1108,-227,8,-235,241.33333333333334,45,1,14,1096,0,69,47,1,259,220
0,1,32,819,365,454,-211,-305,94,103.08928571428571,56,0,35,505,0,62,162,0,518,61
0,1,0,1101,417,684,-222,-216,-6,255.89285714285714,28,0,0,693,0,36,31,1,814,121
0,1,33,386,-457,843,-264,-205,-59,241.38888888888889,36,1,22,842,0,92,49,0,77,139
0,1,37,426,-490,916,-194,-195,1,214.17777777777778,45,1,63,957,0,103,124,0,144,148
0,1,9,204,-154,358,-496,-571,75,117.13888888888889,36,1,32,405,0,2,82,0,-140,-130
0,1,94,776,-1168,1944,-258,-205,-53,320.0983606557377,61,1,4,1958,0,117,76,0,432,884
0,1,62,424,-438,862,-202,-165,-37,235.92307692307693,39,1,9,888,0,127,99,0,105,132
0,1,0,244,300,-56,-477,-292,-185,73.25,4,0,38,0,0,6,0,1,-78,-39
0,1,29,471,-438,909,-228,-193,-35,250.8918918918919,37,1,12,936,0,95,68,0,171,144
0,1,0,540,959,-419,-222,-136,-86,209.7391304347826,23,0,437,1,0,119,12,0,205,644
0,1,11,585,-928,1513,-242,-163,-79,274.8103448275862,58,1,48,1550,0,154,97,0,312,586
0,1,0,873,-461,1334,-233,-239,6,296.5869565217391,46,1,14,1347,0,79,85,0,556,156
0,1,20,275,-830,1105,-268,-194,-74,307.64864864864865,37,1,7,1109,0,67,1,0,-11,510
0,1,0,201,249,-48,-449,-314,-135,232.35135135135135,37,0,416,367,1,214,86,1,-93,-53
0,1,0,665,-300,965,-206,-264,58,472.95238095238096,21,1,16,983,0,13,73,1,361,-14
0,1,15,258,-235,493,-549,-563,14,190.03703703703704,27,1,19,514,0,49,84,0,-61,-76
0,1,85,222,235,-13,-534,-531,-3,73.01030927835052,97,0,305,253,1,204,222,0,-83,-72
0,1,87,1540,1446,94,-158,-203,45,94.81981981981981,111,0,416,499,1,227,290,0,1235,1139
0,1,81,1055,1070,-15,-90,-102,12,89.90434782608696,115,0,474,490,1,214,257,0,762,779
0,1,86,1883,1826,57,-75,-62,-13,151.32867132867133,143,0,1002,1090,1,301,304,0,1590,1535
0,1,0,184,420,-236,-286,-134,-152,156.04761904761904,21,0,290,22,0,85,11,0,-172,104
0,1,0,1390,684,706,-229,-172,-57,179.175,40,0,3,704,0,70,17,0,1067,359
0,1,0,601,218,383,-200,-264,64,345.6666666666667,12,0,4,396,0,4,71,1,231,-150
0,1,0,608,116,492,-232,-257,25,228.9787234042553,47,0,274,757,1,29,62,1,230,-257
0,1,0,723,-624,1347,-253,-239,-14,366.3243243243243,37,1,8,1358,0,86,77,1,417,307
0,1,8,796,-459,1255,-262,-220,-42,260.61224489795916,49,1,20,1263,0,123,94,0,503,146
1,1,50,963,971,-8,-156,-158,2,34.0,1,0,8,4,1,10,22,0,689,690
0,1,0,755,-819,1574,-211,-210,-1,352.1304347826087,46,1,0,1569,0,134,130,0,453,526
0,1,0,566,240,326,-218,-190,-28,274.0833333333333,12,0,2,326,0,4,49,1,249,-72
0,1,0,1163,409,754,-183,-193,10,176.73809523809524,42,0,2,750,0,50,64,0,852,100
0,1,0,1139,-1549,2688,-169,-168,-1,424.2142857142857,84,1,425,3129,0,170,203,1,887,1201
1,1,108,420,979,-559,-103,-72,-31,160.38235294117646,34,0,557,17,0,86,84,0,168,699
0,1,0,532,536,-4,-72,-54,-18,121.0,2,0,2,19,0,25,16,1,204,202
0,1,48,1210,2156,-946,-341,-161,-180,293.2121212121212,33,0,932,8,0,194,24,0,882,1822
0,1,2,710,-895,1605,-196,-226,30,310.4423076923077,52,1,7,1612,0,68,102,0,404,590
0,1,0,729,-416,1145,-208,-239,31,298.9736842105263,38,1,13,1147,0,32,75,1,432,116
0,1,1,728,-418,1146,-191,-244,53,200.21052631578948,57,1,9,1147,0,19,77,0,446,128
1,1,0,610,-16,626,-246,-199,-47,207.3684210526316,38,1,64,695,0,94,37,1,424,-186
0,1,30,1207,428,779,-237,-196,-41,247.96774193548387,31,0,16,788,0,50,10,0,912,137
0,1,0,1228,589,639,-212,-332,120,401.125,16,0,2,633,0,12,144,1,917,277
0,1,16,34,256,-222,-842,-546,-296,90.51162790697674,43,0,247,30,0,306,45,0,-320,-93
0,1,9,948,-2026,2974,-238,-213,-25,426.48571428571427,70,1,2,2974,0,110,97,0,458,1726
0,1,67,15,-295,310,-753,-480,-273,143.6206896551724,29,1,16,326,0,259,2,0,-307,-5
0,1,17,567,-409,976,-208,-253,45,285.05882352941177,34,1,19,983,0,68,95,0,216,101
0,1,0,751,-572,1323,-204,-308,104,351.9019607843137,51,1,208,1530,0,120,221,1,419,241
0,1,0,954,489,465,-259,-293,34,385.0833333333333,12,0,13,473,0,2,53,1,667,199
0,1,0,565,-433,998,-232,-191,-41,275.1666666666667,36,1,12,1006,0,74,48,0,241,124
0,1,81,40,507,-467,-267,-276,9,243.0952380952381,21,0,484,14,0,21,13,0,-323,125
1,1,13,204,250,-46,-479,-529,50,177.1764705882353,51,0,202,164,1,390,445,0,-135,-90
1,1,33,1399,477,922,-173,-235,62,284.24242424242425,33,0,17,932,0,2,68,0,1091,170
0,1,29,340,-423,763,-247,-128,-119,266.53333333333336,30,1,4,773,0,84,14,0,-27,95
0,1,0,717,80,637,-225,-257,32,328.6,20,0,10,639,0,8,90,1,393,-248
0,1,0,1011,6,1005,-268,-281,13,522.578947368421,19,0,2,999,0,2,59,1,626,-368
0,1,0,293,57,236,-532,-526,-6,238.8,10,0,2,236,0,9,3,1,-155,-364
0,1,0,728,-218,946,-288,-312,24,398.4583333333333,24,1,13,955,0,33,26,1,438,-121
0,1,0,1254,623,631,-245,-348,103,377.8235294117647,17,0,6,621,0,11,117,1,960,337
0,1,24,448,-384,832,-225,-123,-102,228.45945945945945,37,1,2,841,0,94,50,0,103,92
0,1,0,749,400,349,-196,-272,76,349.72727272727275,11,0,9,356,0,2,137,1,457,108
0,1,2,419,382,37,-271,-258,-13,125.83333333333333,18,0,83,120,1,16,5,0,26,-11
0,1,30,623,-371,994,-238,-260,22,254.76923076923077,39,1,8,1005,0,54,82,0,265,65
0,1,43,878,204,674,-222,-576,354,219.63888888888889,36,0,21,685,0,15,383,0,599,-79
0,1,22,1540,220,1320,-133,-576,443,202.62637362637363,91,0,128,1462,0,83,529,0,1223,-103
0,1,5,252,-221,473,-551,-512,-39,163.5064935064935,77,1,171,648,1,433,418,0,-87,-81
1,1,20,998,1174,-176,-157,-166,9,130.31034482758622,29,0,290,102,1,54,86,0,695,872
1,1,25,987,803,184,-57,-46,-11,138.14285714285714,14,0,10,211,0,13,34,0,648,463
0,1,26,1438,302,1136,-279,-519,240,264.59090909090907,44,0,11,1143,0,6,252,0,1135,-4
0,1,19,13,445,-432,-290,-243,-47,221.25,20,0,439,15,0,39,4,0,-300,125
0,1,13,26,-603,629,-289,-271,-18,219.02857142857144,35,1,57,691,0,57,39,0,-329,291
0,1,0,1179,704,475,-229,-286,57,368.7692307692308,13,0,3,468,0,4,72,1,880,403
0,1,17,538,712,-174,-61,-66,5,111.85714285714286,14,0,186,2,0,29,33,0,237,408
0,1,0,1443,1238,205,-233,-214,-19,232.44444444444446,9,0,4,202,0,11,3,1,1137,933
0,1,16,523,-391,914,-275,-222,-53,278.06060606060606,33,1,15,925,0,56,21,0,173,76
0,1,0,867,596,271,-217,-269,52,115.82608695652173,23,0,1,265,0,6,59,1,609,337
0,1,11,1374,-583,1957,-55,-94,39,277.05479452054794,73,1,21,1981,0,160,211,0,1029,290
0,1,10,417,-1745,2162,-265,-218,-47,455.6666666666667,48,1,2,2173,0,50,16,0,90,1440
1,1,0,34,590,-556,-473,-180,-293,234.78571428571428,28,0,578,29,0,280,4,0,-293,259
0,1,2,631,-418,1049,-251,-270,19,246.22222222222223,45,1,42,1099,0,53,90,0,289,128
0,1,0,1194,590,604,-270,-242,-28,207.85714285714286,49,0,203,801,1,47,37,0,849,252
0,1,0,1061,-41,1102,-389,-356,-33,485.69565217391306,23,1,2,1102,0,25,10,1,724,-233
0,1,46,178,204,-26,-549,-519,-30,27.0,1,0,32,11,1,24,4,0,-159,-130
1,1,46,16,1729,-1713,-705,-238,-467,339.60377358490564,53,0,1716,8,0,499,6,0,-285,1388
1,1,71,415,723,-308,-107,-163,56,107.20689655172414,29,0,334,15,0,41,77,0,146,447
1,1,47,545,2100,-1555,-179,-226,47,317.44897959183675,49,0,1572,19,0,39,63,0,276,1824
0,1,7,1156,897,259,-190,-178,-12,192.0,37,0,224,489,1,36,53,0,810,546
0,1,31,8,-1278,1286,-283,-185,-98,319.8292682926829,41,1,6,1284,0,100,17,0,-279,931
0,1,16,497,-512,1009,-307,-188,-119,230.36363636363637,44,1,15,1016,0,110,0,0,235,181
0,1,36,121,-497,618,-141,39,-180,281.90909090909093,22,1,11,603,0,4,26,0,-147,122
0,1,6,695,478,217,-243,-270,27,191.76470588235293,34,0,225,440,1,33,58,0,215,5
0,1,1,508,-400,908,-187,-189,2,227.8780487804878,41,1,22,938,0,78,83,0,175,134
0,1,0,887,-375,1262,-306,-337,31,472.5925925925926,27,1,19,1272,0,11,55,1,616,38
0,1,29,261,249,12,-546,-513,-33,88.8529411764706,34,0,146,151,1,109,85,0,-104,-103
1,1,0,1150,1934,-784,-227,-174,-53,213.44736842105263,38,0,806,25,0,69,29,1,886,1657
1,1,6,924,1112,-188,-97,-102,5,95.88,25,0,208,26,0,33,43,0,660,835
0,1,13,378,-458,836,-231,-238,7,284.4,30,1,16,853,0,11,17,0,80,113
0,1,29,1242,387,855,-258,-181,-77,260.3939393939394,33,0,18,861,0,62,6,0,967,117
0,1,0,821,603,218,-268,-345,77,354.35,40,0,598,819,1,6,88,1,493,275
0,1,11,25,-425,450,-486,-220,-266,182.10714285714286,28,1,2,459,0,255,2,0,-286,159
1,1,0,1013,-628,1641,-279,-305,26,383.93023255813955,43,1,0,1641,0,9,43,1,713,296
1,1,31,591,534,57,-150,-126,-24,75.41666666666667,12,0,10,83,0,23,6,0,259,202
0,1,28,486,-395,881,-239,-202,-37,234.8108108108108,37,1,2,884,0,75,37,0,113,109
0,1,0,736,5,731,-282,-340,58,410.0,18,0,24,744,0,10,75,1,453,-281
0,1,16,9,370,-361,-249,-211,-38,222.61111111111111,18,0,390,13,0,37,17,0,-270,97
0,1,34,601,869,-268,-179,-178,-1,173.66666666666666,15,0,253,4,0,39,2,0,335,581
0,1,16,439,-433,872,-199,-202,3,304.7241379310345,29,1,9,879,0,30,39,0,141,74
0,1,45,90,-202,292,-537,-502,-35,142.4090909090909,22,1,4,306,0,45,14,0,-248,-66
0,1,5,1921,-719,2640,-243,-275,32,486.55555555555554,54,1,6,2658,0,62,102,0,1617,326
0,1,43,1494,428,1066,-248,-249,1,284.18918918918916,37,0,14,1062,0,39,21,0,-1799,-744
0,1,31,928,-1074,2002,-242,-184,-58,414.6458333333333,48,1,12,2002,0,83,38,0,-1253,746
1,1,32,1345,-1305,2650,-227,-199,-28,407.2,65,1,22,2685,0,78,102,0,1033,-1625
1,1,19,630,410,220,-115,-227,112,119.95833333333333,24,0,11,254,0,2,167,0,318,90
0,1,24,227,189,38,-454,-433,-21,108.43243243243244,37,0,142,150,1,169,203,0,-539,-509
0,1,70,1942,842,1100,-217,-178,-39,288.2307692307692,39,0,40,1131,0,34,34,0,-2261,-1161
0,1,23,1046,-1158,2204,-247,-180,-67,395.9107142857143,56,1,7,2198,0,132,71,0,-1347,851
0,1,12,1239,487,752,-184,-143,-41,353.95454545454544,22,0,10,755,0,2,30,0,-1561,-815
0,1,0,1337,503,834,-164,-69,-95,196.6904761904762,42,0,22,853,0,29,58,0,1022,196
0,1,0,543,-131,674,-365,-256,-109,359.2631578947368,19,1,4,683,0,18,13,1,309,-208
0,1,34,344,-290,634,-284,-528,244,268.77777777777777,27,1,2,638,0,8,261,0,37,-17
0,1,0,483,42,441,-109,-246,137,201.72,25,0,2,449,0,12,154,1,193,-243
0,1,0,924,-102,1026,-212,-186,-26,521.65,20,1,3,1024,0,8,55,1,644,-201
0,1,0,808,151,657,-224,-263,39,443.3333333333333,15,0,4,670,0,4,50,1,502,-155
0,1,1,282,-681,963,-590,-227,-363,253.17073170731706,41,1,0,963,0,355,5,0,-17,392
0,1,2,1143,483,660,-150,-158,8,266.85714285714283,28,0,41,701,0,28,42,0,-1490,-819
0,1,51,1847,485,1362,-220,-191,-29,311.09090909090907,44,0,6,1383,0,85,72,0,1518,158
1,1,47,426,-624,1050,-221,-138,-83,256.8292682926829,41,1,17,1059,0,108,37,0,-737,311
1,1,0,155,-270,425,-619,-504,-115,123.11428571428571,35,1,16,427,0,136,25,0,-466,-43
0,1,0,1546,954,592,-184,-125,-59,252.58333333333334,24,0,16,601,0,46,32,1,-1859,-1269
0,1,0,1880,1650,230,-133,-178,45,201.58333333333334,12,0,8,236,0,2,47,1,-2193,-1964
