,Unnamed: 0,player_mlb_id,playerID_LAHMAN,birthYear,birthMonth,birthDay,birthCountry,weight,height,bats,throws,debut,birthDate,year,years_after_debut,total_pa,total_bf,base_ended_inn,field_p,field_c,field_1b,field_2b,field_3b,field_ss,field_lf,field_cf,field_rf,batter_strikeout,pitcher_strikeout,batter_caught_stealing_3b,pitcher_caught_stealing_3b,batter_field_out,pitcher_field_out,batter_walk,pitcher_walk,batter_force_out,pitcher_force_out,batter_sac_fly,pitcher_sac_fly,batter_single,pitcher_single,batter_hit_by_pitch,pitcher_hit_by_pitch,batter_double,pitcher_double,batter_grounded_into_double_play,pitcher_grounded_into_double_play,batter_sac_bunt,pitcher_sac_bunt,batter_home_run,pitcher_home_run,batter_fielders_choice,pitcher_fielders_choice,batter_field_error,pitcher_field_error,batter_other_out,pitcher_other_out,batter_caught_stealing_2b,pitcher_caught_stealing_2b,batter_triple,pitcher_triple,batter_strikeout_double_play,pitcher_strikeout_double_play,batter_fielders_choice_out,pitcher_fielders_choice_out,batter_double_play,pitcher_double_play,batter_sac_fly_double_play,pitcher_sac_fly_double_play,batter_catcher_interf,pitcher_catcher_interf,batter_pickoff_caught_stealing_2b,pitcher_pickoff_caught_stealing_2b,batter_pickoff_2b,pitcher_pickoff_2b,batter_pickoff_caught_stealing_3b,pitcher_pickoff_caught_stealing_3b,batter_triple_play,pitcher_triple_play,batter_pickoff_1b,pitcher_pickoff_1b,batter_sac_bunt_double_play,pitcher_sac_bunt_double_play,batter_wild_pitch,pitcher_wild_pitch,batter_game_advisory,pitcher_game_advisory,batter_caught_stealing_home,pitcher_caught_stealing_home,batter_pickoff_3b,pitcher_pickoff_3b,batter_stolen_base_2b,pitcher_stolen_base_2b,batter_passed_ball,pitcher_passed_ball,batter_pickoff_caught_stealing_home,pitcher_pickoff_caught_stealing_home,batter_pickoff_error_3b,pitcher_pickoff_error_3b,batter_stolen_base_3b,pitcher_stolen_base_3b,batter_line_drive,pitcher_line_drive,batter_fly_ball,pitcher_fly_ball,batter_ground_ball,pitcher_ground_ball,batter_popup,pitcher_popup,hits,elig_pa,avg,tb,slg,obp,ops,woba,babip,k_rate,bb_rate,hr_rate,iso,xbh,rc,pa_per_k,pa_per_bb,positions_played,pitcher_hits_allowed,era_proxy,whip_proxy,baa,gb_rate,fb_rate,k_bb_ratio,avg_bf_per_outing,total_runs,fielding_att,mean_ba_on_field_att,errors,mean_ba_on_errors,field_pct,earned_runs,outs_recorded,inherited_runners,innings_pitched,ERA,primary_position
27,27,eaf15019197f34856b93b0be6a16092415c9f0db,ef3ff11f6ef7f1d989b4a51808c0fc0a818c76e1,1983,1,20,USA,225,73,L,R,7/25/2006,1/20/1983,2021,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
28,28,bbd2b8abf772b70d3b09f8e1ef274e6a1b6c8c3e,57b18fc7afe2f4634e7101050b54ef48d5a346cf,1997,1,7,Curacao,165,68,B,R,8/1/2017,1/7/1997,2021,4,686,0,0,0,0,0,5696,0,0,0,0,0,128,0,0,0,313,0,45,0,14,0,6,0,86,0,3,0,40,0,4,0,0,0,30,0,1,0,4,0,0,0,0,0,7,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,193,0,160,0,39,0,163,635,0.2566929133858268,307,0.4834645669291338,0.3075801749271137,0.7910447418562476,0.3424052478134111,0.2094488188976378,,,,0.226771653543307,77,100.56062992125985,4.9609375,14.11111111111111,1,0,,,,,,,,108.0,445.0,0.2530786516853933,2.0,0.5355,0.995505617977528,0.0,,0.0,0.0,0.0,2b
29,29,19fcf102455f7153834ce0da3d35c4fa2cfc7f45,b1bd797abfd174412ecaaba4734e4d5b6c160da9,1986,6,10,D.R.,195,72,R,R,4/15/2011,6/10/1986,2021,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
30,30,04c55b806675c5b5cc0e9fa9b5bcfa1447ffdd43,75085b69a8a38b64af62dbda466a80362cb2511a,1995,7,28,D.R.,205,75,R,R,9/21/2019,7/28/1995,2021,2,0,229,0,229,0,0,0,0,0,0,0,0,0,61,0,0,0,93,0,12,0,2,0,3,0,30,0,2,0,5,0,8,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,45,0,66,0,11,0,0,,0,,,,,,0.2663755458515284,0.0524017467248908,0.0436681222707423,,0,,,,1,45,0.0436681222707423,0.2489082969432314,0.1965065502183406,0.4148471615720524,0.0349344978165938,5.083333333333333,2.7161572052401746,,5.0,0.2164,,,,28.0,165.0,446.0,55.0,4.581818181818182,p
31,31,dc57838b4a0189444ff3f5e02fcf5041ee992ba7,07467a086a8b1752f1a0bb1ac9e340cc27da785b,1991,10,29,D.R.,170,70,B,R,7/9/2014,10/29/1991,2021,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
32,32,34415ee2ef93a38bffd2295405d657ece1b20853,3b21cfc046baf8a6e941bd73e105b9a7fbdedbb0,1995,9,7,D.R.,200,77,R,R,9/3/2017,9/7/1995,2021,4,64,840,0,840,0,0,0,0,0,0,0,0,45,201,0,0,6,342,3,48,4,14,0,3,1,107,1,10,1,40,0,17,2,6,0,21,1,3,0,14,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,122,1,118,13,311,0,25,2,59,0.0338983050847457,3,0.0508474576271186,0.09375,0.1445974576271186,0.07734375,0.0338983050847457,0.2392857142857143,0.0571428571428571,0.025,0.0169491525423728,1,0.2542372881355932,1.3111111111111111,19.666666666666668,1,171,0.025,0.2607142857142857,0.2035714285714285,0.4238095238095238,0.0547619047619047,4.1875,13.528571428571428,1.0,32.0,0.19396875,2.0,0.1669999999999999,0.9375,71.0,583.0,1391.0,194.33333333333331,3.288164665523156,p
33,33,7c4a0dfedf9b0dd9d6b2dc4c349f597e4e03063c,52ddd8ba5dabcc1208dbceb0cec28f48d698621c,1996,7,10,D.R.,151,69,B,R,9/6/2020,7/10/1996,2021,1,253,1,1,1,0,0,706,81,1680,0,0,0,74,0,0,0,91,1,28,0,4,0,2,0,31,0,2,0,6,0,3,0,1,0,5,0,1,0,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,35,1,71,0,11,0,45,222,0.2027027027027027,72,0.3243243243243243,0.2964426877470356,0.62076701207136,0.2819367588932806,0.1801801801801801,0.0,0.0,0.0,0.1216216216216216,14,23.67567567567568,3.0,7.928571428571429,4,0,0.0,0.0,0.0,1.0,0.0,,1.0,19.0,228.0,0.2343612334801762,4.0,0.33575,0.9824561403508772,0.0,1.0,4.0,0.3333333333333333,0.0,ss
34,34,ac36c014a0c17b42916c2e7da2f6eac7fa69fc59,93478fdc02d0ec9ad1c7cc8a5301c0473a1a07b8,1993,4,3,D.R.,190,74,R,R,9/5/2017,4/3/1993,2021,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
35,35,3b150b37ad41ab93668775828df8612d994716eb,4091907bf2ab6d040a4173aca7382b8c6083b57c,1993,3,1,USA,200,75,R,R,6/1/2022,3/1/1993,2021,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
36,36,9733e83987bc6ef229981f8ffbe5cf103e5d1491,ffcc230923d0a6323c6fe5c9a3bbba7e80ee0ec0,1989,7,10,USA,195,74,L,L,9/2/2015,7/10/1989,2021,6,0,66,0,66,0,0,0,0,0,0,0,0,0,8,0,0,0,33,0,3,0,3,0,0,0,11,0,1,0,2,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,34,0,5,0,0,,0,,,,,,0.1212121212121212,0.0454545454545454,0.0303030303030303,,0,,,,1,15,0.0303030303030303,0.2727272727272727,0.2272727272727272,0.5454545454545454,0.0303030303030303,2.6666666666666665,2.515151515151515,,1.0,0.043,,,,6.0,45.0,154.0,15.0,3.6,p
37,37,c6020d12585d4a0d7b1babd840c54f37a9159aea,03c3f249014ce376e0997e2d8c632d59aa112819,1994,7,14,USA,203,74,R,L,7/3/2019,7/14/1994,2021,2,2,451,0,451,0,0,0,0,0,0,0,0,1,87,0,0,1,201,0,28,0,8,0,4,0,68,0,4,0,20,0,9,0,0,0,16,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,102,1,128,0,30,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1929046563192904,0.0620842572062084,0.0354767184035476,0.0,0,0.0,2.0,inf,1,106,0.0354767184035476,0.2971175166297117,0.2350332594235033,0.4634146341463415,0.0576496674057649,3.107142857142857,8.29490022172949,0.0,8.0,0.131875,,,,43.0,305.0,875.0,101.66666666666669,3.80655737704918,p
38,38,5ac86504dbb4451e0762e89aa78e484565151541,d71f69080bb8db545a52e161dda1d7b497ab8c3d,1998,4,21,USA,195,76,R,R,8/30/2021,4/21/1998,2021,0,0,97,0,97,0,0,0,0,0,0,0,0,0,17,0,0,0,45,0,17,0,1,0,1,0,7,0,1,0,2,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,20,0,17,0,8,0,0,,0,,,,,,0.1752577319587628,0.1752577319587628,0.0412371134020618,,0,,,,1,13,0.0412371134020618,0.3092783505154639,0.134020618556701,0.4742268041237113,0.0309278350515463,1.0,10.216494845360824,,3.0,0.1513333333333333,,,,10.0,65.0,178.0,21.666666666666668,4.153846153846153,p
39,39,6f664a1df28f7e1fccaf73beb75adfe6937f422a,f5349a2c485e220a62c9a76c88e0eed59cbcb65c,1993,6,11,Colombia,230,75,R,R,9/12/2016,6/11/1993,2021,5,312,0,0,0,2041,70,0,0,0,606,0,0,99,0,0,0,103,0,11,0,5,0,0,0,52,0,5,0,15,0,8,0,0,0,4,0,0,0,5,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,30,0,112,0,4,0,72,301,0.2392026578073089,101,0.335548172757475,0.282051282051282,0.6175994548087571,0.2773717948717949,0.2259136212624584,,,,0.096345514950166,20,27.85049833887043,3.04040404040404,27.363636363636363,3,0,,,,,,,,30.0,544.0,0.3240340909090909,,,,0.0,,0.0,0.0,0.0,c
40,40,f9256c4f770ab7f6f795e7f47c0dee1c7c51ec35,c268ee9af6df2adc8aba79c097bdbab1f5153564,1994,7,20,USA,215,73,R,R,5/19/2017,7/20/1994,2021,4,147,0,0,0,0,0,0,0,0,1112,177,46,58,0,0,0,35,0,11,0,1,0,0,0,19,0,3,0,6,0,4,0,0,0,5,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,28,0,28,0,1,0,31,136,0.2279411764705882,54,0.3970588235294117,0.3061224489795918,0.7031812725090036,0.3156462585034013,0.1911764705882352,,,,0.1691176470588235,12,16.676470588235293,2.3448275862068964,12.363636363636363,3,0,,,,,,,,12.0,146.0,0.4361643835616438,,,,0.0,,0.0,0.0,0.0,lf
41,41,9f97eba0f0f065f43f3bae1fbc442de93be9cf41,61f5ff44174096f0d6fa991842d50ddf49b95026,1997,8,13,USA,195,73,L,L,7/31/2018,8/13/1997,2021,3,2,535,0,535,0,0,0,0,0,0,0,0,1,104,0,0,1,231,0,31,0,19,0,3,0,81,0,4,0,16,0,8,0,0,0,29,0,2,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,125,0,158,1,17,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1943925233644859,0.0579439252336448,0.0542056074766355,0.0,0,0.0,2.0,inf,1,128,0.0542056074766355,0.297196261682243,0.2392523364485981,0.4672897196261682,0.0392523364485981,3.3548387096774195,10.63177570093458,0.0,9.0,0.1644444444444444,,,,69.0,362.0,1110.0,120.66666666666669,5.1464088397790055,p
42,42,0f3f76a049d41fb4df8446877c8f814e3f778e9a,9e2d6661f0b5024e1d88fa3b65c15d0e63f1024e,1996,7,25,USA,205,75,L,L,5/12/2022,7/25/1996,2021,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
43,43,69f55165cf8e822a43ce69144542abe72fe88fe9,39531227b49ccc1806b90752070840ccfc54b538,1994,1,16,USA,219,74,L,R,5/11/2019,1/16/1994,2021,2,8,0,0,0,72,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,2,8,0.25,5,0.625,0.25,0.875,0.37375,0.125,,,,0.375,1,1.25,2.6666666666666665,inf,1,0,,,,,,,,1.0,21.0,0.169,,,,0.0,,0.0,0.0,0.0,c
44,44,a84b7c14ea9877e910e26176b17e90e1e88ff21a,2939e048ff530db2711fa37cd6744e4ec819bfc5,1988,11,20,USA,210,73,R,R,7/20/2012,11/20/1988,2021,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
45,45,7444ae27fad0087ccfa349699a76e5c4b105de5e,795863f049dd54b3dc07d918d3084e059a2ee376,1993,3,15,USA,185,72,B,R,9/1/2017,3/15/1993,2021,4,48,0,0,0,0,0,0,0,0,76,109,253,13,0,0,0,14,0,5,0,0,0,1,0,5,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,6,0,3,0,10,42,0.238095238095238,16,0.3809523809523809,0.4166666666666667,0.7976190476190477,0.3791666666666666,0.238095238095238,,,,0.1428571428571428,5,5.714285714285714,3.230769230769231,8.4,3,0,,,,,,,,2.0,45.0,0.3268,,,,0.0,,0.0,0.0,0.0,rf
46,46,0b7e91b73e8e3ce2c1aa8d74416e37aa24d45b60,7037f24ca0b0fdf56553809cbcc41cfff4321ef5,1997,5,23,USA,200,75,R,L,6/18/2019,5/23/1997,2021,2,1,222,0,222,0,0,0,0,0,0,0,0,1,37,0,0,0,89,0,17,0,3,0,2,0,37,0,4,0,9,0,9,0,0,0,12,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,42,0,74,0,4,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0765765765765765,0.054054054054054,0.0,0,0.0,1.0,inf,1,58,0.054054054054054,0.3378378378378378,0.2612612612612612,0.4144144144144144,0.0495495495495495,2.176470588235294,9.635135135135137,0.0,4.0,0.1937499999999999,,,,31.0,138.0,523.0,46.0,6.065217391304348,p
47,47,f48c078f81d0ec2d13652239064709870621c5bc,e89faf302994588fe9ba0361b76a983736b82b44,1998,10,8,USA,166,68,R,R,4/19/2022,10/8/1998,2021,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
48,48,a4a4a9af570f051b4f4c7dd85cd48badef16d7aa,323e7342ed6740a4aba4ddc5b6992695bda9e3b3,1989,6,27,D.R.,223,70,B,R,8/30/2013,6/27/1989,2021,8,176,0,0,0,0,0,0,0,0,1228,0,95,38,0,0,0,72,0,26,0,3,0,1,0,15,0,0,0,12,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,24,0,52,0,7,0,32,149,0.2147651006711409,59,0.3959731543624161,0.3295454545454545,0.7255186089078707,0.3240340909090909,0.1812080536912751,,,,0.1812080536912751,17,22.96644295302013,3.9210526315789473,5.730769230769231,2,0,,,,,,,,21.0,136.0,0.4346764705882353,,,,0.0,,0.0,0.0,0.0,lf
49,49,35ee61646c04b642d8fb2cb054de9abe544e9341,0ab51c3b864e1379a2d890a301907d9c776c187b,1994,6,4,USA,223,77,R,R,6/21/2018,6/4/1994,2021,3,3,217,0,217,0,0,0,0,0,0,0,0,2,47,0,0,1,71,0,28,0,8,0,3,0,27,0,4,0,10,0,4,0,0,0,9,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,36,1,59,0,11,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.216589861751152,0.1290322580645161,0.0414746543778801,0.0,0,0.0,1.5,inf,1,47,0.0414746543778801,0.3456221198156682,0.216589861751152,0.3640552995391705,0.064516129032258,1.6785714285714286,3.2350230414746544,0.0,2.0,0.0854999999999999,,,,38.0,132.0,674.0,44.0,7.772727272727272,p
50,50,a3d16709d576cd417aa21db5fe63e79565dc0e67,2a405e9043cee4407b5d9b080ec09fa1da2dc754,1994,4,16,USA,190,74,R,R,6/7/2016,4/16/1994,2021,5,54,6,0,6,0,0,0,0,0,10,473,23,17,0,0,0,28,3,2,1,0,0,0,0,3,0,0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,2,20,2,4,0,6,52,0.1153846153846153,9,0.173076923076923,0.1481481481481481,0.3212250712250712,0.1455555555555555,0.1153846153846153,0.0,0.1666666666666666,0.1666666666666666,0.0576923076923076,3,1.3846153846153846,3.0588235294117645,26.0,4,1,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.5,0.0,0.0,3.5,0.0,64.0,0.353515625,,,,5.0,3.0,38.0,1.0,45.0,cf
51,51,ccf59a5a3714de7f546cc6a2168044419ebc12a2,95460f28f635c0c9d4bb83274e3534f92fb2e8fc,1994,12,7,USA,253,74,R,R,3/28/2019,12/7/1994,2021,2,632,0,1,0,0,5213,0,0,0,0,0,0,127,0,0,0,241,0,54,0,17,0,4,0,80,0,12,0,27,0,20,0,0,0,37,0,1,0,8,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,135,0,171,0,32,0,147,574,0.2560975609756097,291,0.5069686411149826,0.3370253164556962,0.8439939575706789,0.3701740506329113,0.1916376306620209,,,,0.2508710801393728,67,101.9006968641115,4.519685039370079,10.62962962962963,1,0,,,,,,,,99.0,271.0,0.1614428044280442,3.0,0.219,0.988929889298893,0.0,,0.0,0.0,0.0,1b
52,52,9352b3d71ffb81f2fa064569fe84b709afa8ab17,ec527a0e0ef2676c846287b47ce8b383442d1428,1987,4,8,Cuba,230,73,L,R,9/1/2010,4/8/1987,2021,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
53,53,f53eda7392de8ab6de38e9bca9b8aad894320ab9,c352482f054d40388a47959db13835f48d6af97f,1992,9,8,USA,226,71,R,R,8/27/2016,9/8/1992,2021,5,0,5,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,,0,,,,,,0.4,0.0,0.2,,0,,,,1,1,0.2,0.2,0.2,0.4,0.0,inf,2.2,,,,,,,1.0,4.0,10.0,1.3333333333333333,6.75,p
54,54,5448b65e7d22db5b9d54be96eebc37243ff13f6f,f534c2bffacfba4cb168baf27d61ebe380b39ea8,1991,1,14,Germany,215,77,R,R,6/16/2014,1/14/1991,2021,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
55,55,f5a81b8b5f85ece95ef32c17c812ac878b2d0d8b,f554ba5fe3f2cb20e587fafef58ca945ae24516a,1990,5,6,Venezuela,166,66,R,R,7/20/2011,5/6/1990,2021,10,677,0,0,0,0,0,5300,0,0,0,0,0,91,0,0,0,309,0,63,0,17,0,6,0,103,0,4,0,32,0,8,0,1,0,31,0,1,0,4,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,127,0,212,0,56,0,167,607,0.2751235584843493,294,0.4843492586490939,0.345642540620384,0.8299917992694779,0.3624519940915806,0.2240527182866556,,,,0.2092257001647446,64,111.4003294892916,6.670329670329671,9.634920634920634,1,0,,,,,,,,84.0,395.0,0.2661518987341772,4.0,0.30925,0.9898734177215188,0.0,,0.0,0.0,0.0,2b
56,56,df490eb18b8516912929f4b3b9747db76bf0eab3,4bc06197a5849f71afc7948831cd1d6db1599f9d,1989,1,17,D.R.,170,73,L,L,9/3/2014,1/17/1989,2021,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
57,57,d641dcf7df9dd49f9842ed4b53b5c439f1af1725,926a89179071a402a69b8a0ea8c84767964303a2,1990,1,30,USA,185,69,L,R,8/5/2020,1/30/1990,2021,1,73,0,0,0,0,0,123,637,0,0,0,0,18,0,0,0,29,0,3,0,2,0,0,0,6,0,6,0,4,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,14,0,17,0,2,0,12,70,0.1714285714285714,21,0.3,0.2876712328767123,0.5876712328767123,0.2812328767123288,0.1571428571428571,,,,0.1285714285714285,6,4.5,3.888888888888889,23.33333333333333,2,0,,,,,,,,6.0,58.0,0.1924655172413793,3.0,0.0916666666666666,0.9482758620689656,0.0,,0.0,0.0,0.0,3b
